10~Schindler's List~To gather costumes for 20,000 extras, the costume designer took out advertisements seeking clothes. As economic conditions were poor in Poland, many people were eager to sell clothing they still owned from the 1930s and '40s.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-108-5a5600de938cd__700.jpg
11~The Chronicles Of Narnia: The Lion, The Witch And The Wardrobe~Georgie Henley's reaction to Mr. Tumnus at the lamppost is genuine. She had not seen her castmate James McAvoy in his costume before the scene was filmed, so her screams and reaction were real. Georgie's first reaction to the snowy world of Narnia is also genuine. She was carried into the set blindfolded to make her first entrance, and her wide-eyed, delighted reactions to it, all are entirely her own.~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a2a6c3f12e83__700.jpg
12~The Dark Knight~In preparation for his role as The Joker, Heath Ledger hid away in a motel room for about six weeks. During this extended stay of seclusion, Ledger delved deep into the psychology of the character. He devoted himself to developing The Joker's every tic, namely the voice and that sadistic-sounding laugh.~https://static.boredpanda.com/blog/wp-content/uploads/2017/08/interesting-movie-facts-3-59a80cefbcafd__700.jpg
13~John Wick: Chapter 2~Keanu Reeves performed about 95 percent of the fight scenes himself. To prepare for the role, Keanu trained for three months. His training consisted of Judo, Brazilian Jiu-Jitsu, marksmanship, and driving.~https://static.boredpanda.com/blog/wp-content/uploads/2017/08/Interesting-Movie-Facts-59a8164e0b949__700.jpg
14~The Lord Of The Rings: The Fellowship Of The Ring~The cast often had to fly to remote shoot locations by helicopter. Sean Bean (Boromir) was afraid of flying, and would only do it when absolutely necessary. When they were shooting the scenes of the Fellowship crossing the snowy mountains, he'd spend two hours every morning, climbing from the base of the mountain, to the set near the top, already dressed as Boromir. The crew being flown up, could see him from their helicopters.~https://static.boredpanda.com/blog/wp-content/uploads/2017/08/interesting-movie-facts-2-59a80cedbf51e__700.jpg
15~Pretty Woman~Edward (Richard Gere) snapping the necklace case down on Vivian's (Julia Roberts) fingers, was improvised by Gere, and Roberts's reaction (laughter) was totally natural. The filmmakers liked it so much, they decided to leave it in.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b78f13b88e2__700.jpg
16~Interstellar~For a cornfield scene, Christopher Nolan sought to grow five hundred acres of corn, which he learned was feasible from his producing of Man of Steel (2013). The corn was then sold, and actually made a profit.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-100-5a5469cf481f0__700.jpg
17~The Terminator~One afternoon during a break in filming, Arnold Schwarzenegger went into a restaurant in downtown L.A. to get some lunch and realized all too late that he was still in Terminator makeup - with a missing eye, exposed jawbone and burned flesh.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-41-5a55ec487744c__700.jpg
18~Star Trek~The sound of the automatic doors opening on the U.S.S. Enterprise, is a Russian train's toilet flushing.~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a280bd6d4b56__700.jpg
19~The Revenant~Leonardo DiCaprio chose to devour a raw slab of bison's liver, even though he is vegetarian. He also had to learn to shoot a musket, build a fire, speak two Native American languages (Pawnee and Arikara), and study with a doctor who specializes in ancient healing techniques. DiCaprio calls it the hardest performance of his career.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b78c6d6da97__700.jpg
20~Jurassic Park~The sounds the Velociraptors make when communicating is the same sound tortoises make when having sex.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-42-5a5600189ca00__700.jpg
21~The Imitation Game~"Benedict Cumberbatch confessed that in one of the final scenes of the film, he couldn't stop crying and had a breakdown. It was, as he said, ""Being an actor or a person that had grown incredibly fond of the character and thinking what he had suffered and how that had affected him."""~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a0db301f1f11__700.jpg
22~I Am Legend~Will Smith grew so enamored of his canine co-star, Abbey, that he tried to adopt her when filming was finished, but the dog's trainer could not be persuaded to give her up.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-84-5a560a773571c__700.jpg
23~Man Of Steel~Henry Cavill refused to take steroids to muscle up for the role. He also refused any digital touch-ups or enhancement to his body in his shirtless scenes. He said it would have been dishonest of him to use trickery while playing Superman, and he wanted to push his body to the limits, to develop his physique into one that was worthy of the character.~https://static.boredpanda.com/blog/wp-content/uploads/2017/10/Interesting-Movie-Facts-59d773d9075ab__700.jpg
24~Slumdog Millionaire~Director Danny Boyle placed the money to be paid to the 3 lead child actors in a trust that is to be released to them upon their completion of grade school at 16 years of age. The production company has set up for an auto-rikshaw driver to take the kids to school everyday until they are 16 years old.~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a2a4505243ba__700.jpg
25~The Shawshank Redemption~"When Andy goes to the library to begin work as Brooks' assistant and Brooks' crow, Jake, is squawking, Tim Robbins had to time his line, ""Hey, Jake. Where's Brooks?"" so that the crow wouldn't squawk over him, since the bird could not be trained to squawk on cue. Robbins was able to adapt to this and time his line perfectly by learning the bird's squawking patterns, for which Writer and Director Frank Darabont praised him. Robbins' improvisation is noticeable, as he watches the bird carefully while approaching it, waiting for it to squawk, and doesn't begin his line until after it does so."~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59a95cbe6852a__700.jpg
26~The Martian~Matt Damon admitted that the scene where Mark was getting emotional upon hearing Commander Lewis' voice was genuine. The other actors had wrapped and gone home, and their pre-recorded voices were actually being played to Damon from inside his spacesuit. When Damon began to think about how his character had been all alone on Mars for two years, alongside how he was only hearing pre-recorded voices of his co-stars who had already finished their scenes, he began to tear up. Ridley Scott was so impressed with Damon's performance, that he only did one take of the scene, which was used in the film.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b78d3322b7a__700.jpg
27~Titanic~The scenes set in 1912, i.e. the whole movie except the present-day scenes and the opening and ending credits, have a total length of two hours and forty minutes, the exact time it took for Titanic to sink. Also, the collision with the iceberg reportedly lasted 37 seconds, which is how long the collision scene is in the movie.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-30-5a55e96b96cb1__700.jpg
28~I Am Legend~While doing a press conference in Japan for the release of the movie, Will Smith accidentally revealed the ending to a collection of entertainment reporters. Warner Bros. asked the reporters and all those present to withhold the ending, and the reporters all obliged without any pay-off or consideration.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-111-5a560baa697f5__700.jpg
29~Saving Private Ryan~Tom Sizemore was battling a drug addiction during production. Steven Spielberg gave him an ultimatum that he would be blood tested on the set every day of filming, and if he failed the test once he would be fired and the part of Horvath would be recast and re-shot with someone else, even if it was at the end of production.~https://static.boredpanda.com/blog/wp-content/uploads/2017/08/Interesting-Movie-Facts-59a80fb909ca1__700.jpg
30~Wonder Woman~Gal Gadot was a part of re-shoots for the movie (including stunts) while being five months pregnant. Her baby bump was visible, so the crew created a costume which had a green screen around her belly, which was later removed during post-production.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b7ccdf750d9__700.jpg
31~Into The Woods~At a Q&A session after screening of the film, James Corden recalled an incident during rehearsals in which Meryl Streep jumped on a table and her foot got caught in her costume. She started falling backwards, head first, toward a concrete floor. Both Corden and director Rob Marshall froze in the fear that they were about to witness the death of Meryl Streep. However, a pregnant Emily Blunt stepped in and caught Streep before she hit the floor.~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a0ef3eee59d2__700.jpg
32~Maleficent~"Angelina Jolie admitted that she scared little kids while in costume on the set of Maleficent, with one kid actually saying, ""Mommy, please get the mean witch to stop talking to me."" She adds that her daughter, Vivienne Jolie-Pitt, who played young Aurora, was the only child who was not scared of her."~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a0db231840be__700.jpg
33~The Theory Of Everything~"Eddie Redmayne met with Stephen Hawking only once before filming. ""In the three hours I spent with him, he said maybe eight sentences,"" recalls Redmayne. ""I just didn't feel like I could ask him intimate things."" Therefore, he found other ways to prepare for the role. He lost about 15 pounds and trained for four months with a dancer to learn how to control his body. He met with 40 ALS patients, kept a chart tracking the order in which Hawking's muscles declined, and stood in front of a mirror for hours on end, contorting his face. Lastly, he remained motionless and hunched over between takes, so much so that an osteopath told him he had altered the alignment of his spine. ""I fear I'm a bit of a control freak,"" Redmayne admits. ""I was obsessive. I'm not sure it was healthy."""~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-62-5a56040ea3c43__700.jpg
34~The Devil Wears Prada~"On the first day of filming, Meryl Streep told Anne Hathaway, ""I think you're perfect for the role. I'm so happy we're going to be working together."" Then she paused and followed it up with, ""That's the last nice thing I'll say to you."" And it was.
Many fashion designers allowed their clothes and accessories to be used in the film, making it the most expensively-costumed film in history. Meryl Streep donated her wardrobe to a charity auction."~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a2a64d90b120__700.jpg
35~Fantastic Beasts And Where To Find Them~Wand school was obligatory for several of the cast members. The actors and actresses would attend a boot camp, in order to be instructed how to move and use a wand properly.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59aea9631b2a6__700.jpg
36~Rocky IV~Sylvester Stallone wanted to make sure the boxing scenes looked real in Rocky IV, so he instructed Dolph Lundgren to actually hit him. A punch to the chest left Stallone in intensive care for four days.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b78fdae9f64__700.jpg
37~Black Swan~Natalie Portman not only trained for a year as a dancer to prepare for the role, but paid for the the training out of her own pocket until the film found investors. Aronofsky attributed the film's getting made at all to Portman's dedication and enthusiasm.~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a20142b02e36__700.jpg
38~Fight Club~Brad Pitt and Edward Norton both really learned how to make soap.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59a976bc6c65c__700.jpg
39~Cast Away~To make himself look like an average out of shape middle aged man Tom Hanks didn't exercise and allowed himself to grow pudgy. Production was then halted for a year so he could lose fifty pounds and grow out his hair for his time spent on the deserted island.~https://static.boredpanda.com/blog/wp-content/uploads/2017/08/interesting-movie-facts-1-59a80cebba20b__700.jpg
40~The Mummy~"Brendan Fraser nearly died during a scene where his character is hanged. Rachel Weisz remembered, ""He stopped breathing and had to be resuscitated."""~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a439cb9bd977__700.jpg
41~The Terminator~Arnold Schwarzenegger worked with guns every day for a month to prepare for the role. The first two weeks of filming he practiced weapons stripping and reassembly blindfolded until the motions were automatic, like a machine. He spent hours at the shooting range and practicing with different weapons without blinking or looking at them when reloading or cocking. He also had to be ambidextrous.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-106-5a55ee2a509d8__700.jpg
42~Get Out~Daniel Kaluuya was given the lead role on the spot after nailing his audition. Jordan Peele said Kaluuya did about five takes of a key scene, in which his character needs to cry, and each was so perfect that the single tear came down at the exact same time for each take.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-116-5a5630e92fda9__700.jpg
43~12 Years A Slave~In order to better portray an alcoholic, Michael Fassbender had his makeup artist paint his mustache with alcohol so that the other actors would react naturally to the smell, as they would to a man who had been drinking heavily.~https://static.boredpanda.com/blog/wp-content/uploads/2017/08/Interesting-Movie-Facts-59a81f2048693__700.jpg
44~Candyman~The bees were bred specifically for this movie. They needed to make sure that the bees were only twelve hours old, so that they looked like mature bees, but their stinger wouldn't be powerful enough to do any real damage.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b7d7b5af3e9__700.jpg
45~Iron Man~Paul Bettany has never seen the film, and is unfamiliar with the plot. He said J.A.R.V.I.S. was the easiest job ever, and it was almost like a robbery, since he only worked for two hours, got paid a lot of money, then went on vacation with his wife (Jennifer Connelly).~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59afbaac160ce__700.jpg
46~Kingsman: The Secret Service~"In the film and trailer, when the new Kingsman recruits have their first night's sleep interrupted by a deluge of water pouring into the dorm, on-set the scene went horrifically wrong. As Matthew Vaughn recalls ""I shouted 'action!', the computer got it wrong and vrrrrssshh, everyone was twenty feet down underwater. Cameras, sound guys... Guys were in waders full of water, panic, everyone diving in and pulling people out."" The set, painstakingly planned and rehearsed using height markers and computer-programmed water tanks, washed away in a near-biblical flood when said computers went rogue. ""Those actors weren't acting, they were absolutely terrified,"" shudders Vaughn. ""It was awful for the first day of filming."""~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a0daaee78553__700.jpg
47~Logan~Sir Patrick Stewart lost 21 pounds to play Charles Xavier as elderly and sick. Stewart claimed that he had a steady weight since he was a teenager and had never deliberately lost weight before.~https://static.boredpanda.com/blog/wp-content/uploads/2017/08/Interesting-Movie-Facts-59a81a8ec7586__700.jpg
48~The Godfather~During an early shot of the scene where Vito Corleone returns home and his people carry him up the stairs, Marlon Brando put weights under his body on the bed as a prank, to make it harder to lift him.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-103-5a55e7eea06ef__700.jpg
49~Prometheus~Composer Marc Streitenfeld had the orchestra play his compositions backwards, and then digitally reversed the compositions for the final film. This made the music sound unusual and unsettling, which he felt was right for the film.~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a12ecd13aace__700.jpg
50~Captain America: The First Avenger~Hayley Atwell surprisingly touching Chris Evans' chest, as he emerged from the pod upon turning into Captain America, was very much improvised, and the surprise on her face is genuine, as she admitted in interviews she was very taken by Chris' physique and nearly broke character and ruined the take that made it into the film, as a result.~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a15873885481__700.jpg
51~Bridget Jones's Diary~To prepare for the role, Renée Zellweger gained 25 pounds, and then actually worked at a British publishing company for a month in preparation for the role. She adopted an alias as well as her posh accent and was apparently not recognized. On her desk in this office she kept a framed picture of then boyfriend Jim Carrey. Workers who did not recognize her found this to be odd, but never mentioned it to her for fear of embarrassing her.~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a3291fd199f3__700.jpg
52~Schindler's List~During production, the atmosphere was so grim and depressing that Steven Spielberg asked his friend Robin Williams if he could tell some jokes and do comedy sketches while Spielberg would watch episodes of Seinfeld (1989). Some of Williams' sketches, while played through the speaker phone to the cast and crew, ended up being part of dialogue material for his character in Aladdin (1992), the Genie.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-44-5a5600fdc909e__700.jpg
53~The Hangover~In The Hangover, Ed Helms is actually missing a tooth. He never had an adult incisor grow, and his fake incisor was taken out for the parts of filming where Stu's tooth is missing.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b7d4f086057__700.jpg
54~It~"The Duffer Brothers originally wanted to direct the movie, but were overlooked as they were not ""established"" enough. They went on to create Stranger Things (2016), which co-stars Finn Wolfhard (Richie) and pays homage to Stephen King."~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-115-5a562e98b835b__700.jpg
55~The Maze Runner~The production had to hire snake wranglers to make sure the areas where they were filming were snake free. Before filming began the wranglers found 25 venomous snakes. The biggest one they found was a 5 foot rattlesnake.~https://static.boredpanda.com/blog/wp-content/uploads/2017/10/Interesting-Movie-Facts-59d772519199a__700.jpg
56~2001: A Space Odyssey~Stanley Kubrick destroyed almost all of his props and sets from 2001: A Space Odyssey because he didn't want them to be used in any lesser science fiction films.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b79105286b7__700.jpg
57~Inglourious Basterds~"When asked how he got into the violent, baseball bat-wielding mindset of ""The Bear Jew"", Eli Roth partially attributed his performance to the historically accurate costumes: ""Being in wool underwear will make you want to kill anything."" He also stated (in a separate interview) that his girlfriend had secretly added some Hannah Montana (2006) music onto his iPod; when he listened to it, it inexplicably made him able to tap into the violent nature of The Bear Jew."~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a27f89a61e7e__700.jpg
58~The Terminator~"O.J. Simpson was considered for the Terminator, but the producers feared he was ""too nice"" to be taken seriously as a cold-blooded killer."~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-107-5a55ee96b0fd4__700.jpg
59~What We Do In The Shadows~The man who plays Stu is not an actor but actually Stu Rutherford. A part-time business analyst for a Wellington company, LanWorx. He was hired for the film under the impression that he would be working on computers, and that he would play a small part in the film.~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a0da9c1c71ee__700.jpg
60~The Social Network~"During one of the depositions, it is mentioned that the invention of Facebook made Mark Zuckerberg ""the biggest thing on a campus that included nineteen Nobel Laureates, fifteen Pulitzer Prize winners, two future Olympians, and a movie star."" One of the lawyers then asks, ""Who was the movie star?"" and the response is, ""Does it matter?"" This movie star was, in fact, Natalie Portman, who was enrolled at Harvard from 1999 to 2003 and helped screenwriter Aaron Sorkin by providing him insider information about goings-on at Harvard at the time Facebook first appeared there."~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a2016ca7435c__700.jpg
61~The Phantom Of The Opera~The doll in the Phantom's lair that is supposed to resemble Emmy Rossum is not actually a wax mold. It is Emmy Rossum. The production produced a mask of her face to use on the mannequin but when they put in the fake eyes it didn't look like her. She suggested to stand in as the mannequin instead. This was done by her being made up like a doll with waxy makeup on, and her standing very, very still.~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a2a8fbe5df46__700.jpg
62~The Wolf Of Wall Street~The actors snorted crushed B vitamins for scenes that involved cocaine. Jonah Hill claimed that he eventually became sick with bronchitis after so much inhaling and had to be hospitalized.~https://static.boredpanda.com/blog/wp-content/uploads/2017/08/Interesting-Movie-Facts-59a824fea4adb__700.jpg
63~Avatar~James Cameron was convinced that CGI effects had progressed enough to make this film when he saw Gollum in The Lord of the Rings: The Two Towers (2002).~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-110-5a560606567c0__700.jpg
64~The Amazing Spider-Man~When first wearing the Spider-Man costume Andrew Garfield admitted to shedding tears.~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a1585d089410__700.jpg
65~King Arthur: Legend Of The Sword~"Charlie Hunnam had lost 20 pounds for the last season of Sons of Anarchy (2008). During auditions, director Guy Ritchie was very bothered by his look, though he liked his performance, and asked him four times during the process about his poor physique. Hunnam said that when Ritchie brought up the fourth time, he told Ritchie, ""Look, dude, you keep bringing this up, the physicality. It's obviously your primary concern. So if you want to do away with all this auditioning bollocks, I'll fucking fight those other two dudes. I know who they are. You can bring them both in here. I'll fight them both. The one who walks out the door gets the job."" Hunnam won the role."~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-118-5a56355889220__700.jpg
66~Now You See Me~Isla Fisher got into difficulty while filming the piranha tank scene. The top of the tank remained opened so that Fisher would be able to swim to the top to get some air, and there was also an emergency lever inside the tank that, if pulled, would alert the crew that she needed help. During one take, Fisher was running out of air, and tried to swim to the top, but the chains on the handcuffs she was wearing got stuck on the bottom of the tank, so she was unable to swim to the top, or pull the lever. She then attempted to alert the crew by hitting the glass of the tank, but since her character is supposed to be panicked and scared in the scene, the crew thought she was acting. She was stuck for three minutes, before the Stunt Coordinator finally realized that something was wrong, after he noticed that her handcuffs were stuck.~https://static.boredpanda.com/blog/wp-content/uploads/2017/10/Interesting-Movie-Facts-59d7760c454c2__700.jpg
67~The Hunger Games~On the set of the Hunger Games, Jennifer Lawrence told co-star Josh Hutcherson she could kick all the way over his head. Instead, she gave him a concussion.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-40-5a55e9ce732a8__700.jpg
68~The Pianist~In order to connect with the feeling of loss required to play the role, Adrien Brody got rid of his apartment, sold his car, and didn't watch television.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59afc2e932694__700.jpg
69~Casino Royale~Daniel Craig lost the two front teeth while filming a fight scene in Prague (the first action scene to be shot), and his dentist had to fly from London to replace them.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b7e877c270c__700.jpg
70~Amélie~Audrey Tautou doesn't know how to skip stones; the stone-skipping scenes were made with special effects.~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a328ed5f037e__700.jpg
71~Batman Returns~Michelle Pfeiffer said that her Catwoman costume was vacuum sealed once she was fitted into it for scenes, so she actually had only a short amount of time to perform before she would have to have it opened or she could become light headed and pass out.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b791a4935d6__700.jpg
72~Halloween~The Michael Myers face mask in Halloween is just a Captain Kirk/William Shatner face mask. They spray-painted the face white, teased out the hair, and reshaped the eye holes.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b7cb16181a7__700.jpg
73~A Clockwork Orange~During the filming of the Ludovico scene, star Malcolm McDowell scratched one of his corneas and was temporarily blinded. He suffered cracked ribs during filming of the humiliation stage show.~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b7d6d001804__700.jpg
74~Charlie And The Chocolate Factory~Nestlé provided 1,850 bars of real chocolate.~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a2a6ced4b141__700.jpg
75~Napoleon Dynamite~Jon Heder was paid $1,000 to play Napoleon Dynamite. The movie grossed over $40,000,000 in the United States.~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a2a9213cd7c9__700.jpg
76~Blade Runner 2049~A visual effects company worked for a full year on the scene where Rachael (Sean Young) appears exactly as she did 35 years ago in Blade Runner (1982). Stand-in actress Loren Peta acted out the scene, and her appearance was changed through computer-generated visual effects to resemble Young.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-114-5a561afe552c3__700.jpg
77~Drive~In preparation for his role, Ryan Gosling restored the 1973 Chevy Malibu that his character uses in the film.~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a15868e934de__700.jpg
78~Avatar~Director James Cameron, known for being tough on set, allegedly kept a nail-gun on set that he would use to nail cell phones, that had the misfortune of ringing, to a wall above the exit sign.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-78-5a5605e334f0b__700.jpg
79~The Notebook~According to Nick Cassavetes, Ryan Gosling and Rachel McAdams did not get along at first and Gosling tried to have McAdams replaced. To improve the relationship between the leads, director Nick Cassavetes staged an intervention by bringing them into a room where they could air all the grievances they had with each other and work something out. They soon patched over their differences, enough to become a real-life couple for some time.~https://static.boredpanda.com/blog/wp-content/uploads/2017/12/Interesting-Movie-Facts-5a2a8586d67a0__700.jpg
80~Moulin Rouge!~The necklace worn by Nicole Kidman was made of real diamonds and platinum and was the most expensive piece of jewelry ever specifically made for a film. The Stefano Canturi necklace was made with 1,308 diamonds, weighing a total of 134 carats and was worth an estimated U.S. $1 million.~https://static.boredpanda.com/blog/wp-content/uploads/2018/01/interesting-movie-facts-112-5a560e3bb0a16__700.jpg
81~American Hustle~"According to Christian Bale much of the movie was improvised. So, during the shooting of the film he noted to David O. Russell, ""You realize that this is going to change the plot greatly down track."" To which the director replied, ""Christian, I hate plots. I am all about characters, that's it."""~https://static.boredpanda.com/blog/wp-content/uploads/2017/10/Interesting-Movie-Facts-59d78018ab13d__700.jpg
82~Les Misérables~Hugh Jackman lost considerable weight and went 36 hours without water, causing him to lose water weight around his eyes and cheeks, giving him the gaunt appearance of a prisoner. He also grew a real scraggly beard for scenes of Valjean as a prisoner, though mercifully they were shot first in production and he could shave and return to his usual weight for scenes playing Valjean as a wealthy man. '~https://static.boredpanda.com/blog/wp-content/uploads/2017/11/Interesting-Movie-Facts-5a12eab636613__700.jpg
83~Poltergeist~"During the scene where Robbie (Oliver Robins) is being strangled, the clown's arms became extremely tight and Robins started to choke. When he screamed out, ""I can't breathe!"" Steven Spielberg and Tobe Hooper thought that the boy was ad-libbing and just instructed him to look at the camera. When Spielberg saw Robbins's face turning purple, he ran over and removed the clown's arms from Robbins's neck."~https://static.boredpanda.com/blog/wp-content/uploads/2017/09/Interesting-Movie-Facts-59b7d1db79dad__700.jpg
